Id,FECHA DE CREACIÓN,FECHA DE INICIO,FECHA FINAL,CODUNIDAD,FECHALEGALIZACION,NOMBREESTADO,NOMBRETRABAJO,CAUSAL,X,Y
475,11/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,786035.9817,2419992.7
476,21/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781222.9158,2418723.376
477,21/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782583.479,2422140.053
478,17/11/2022,29/11/2022,29/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784980.65,2421732.315
479,23/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784071.4644,2419690.271
480,01/12/2022,08/12/2022,08/12/2022,757,08/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783528.6599,2423714.588
481,22/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,776668.1139,2416904.173
482,10/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780450.2229,2421022.981
483,11/11/2022,10/11/2022,10/12/2022,757,12/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782908.8234,2419627.383
484,10/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778932.9759,2413805.907
485,11/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782361.6104,2419725.969
486,18/11/2022,09/12/2022,09/12/2022,757,12/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781407.0842,2419755.554
487,21/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780533.9354,2427333.077
488,07/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778127.8533,2421735.461
489,25/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782902.5778,2418637.177
490,23/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784472.2804,2428633.041
491,28/11/2022,07/11/2022,07/12/2022,757,09/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783595.6876,2418652.194
492,09/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784261.2444,2422519.358
493,09/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781384.3776,2411589.209
494,09/11/2022,10/12/2022,10/12/2022,468,10/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782421.2707,2419068.928
495,07/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779486.1528,2423527.204
496,07/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784117.5472,2423501.9
497,21/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785847.22,2422335.355
498,21/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784778.967,2425421.467
499,10/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784757.9651,2428409.149
500,18/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780239.8141,2419998.799
501,02/12/2022,14/12/2022,14/12/2022,1876,14/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",778466.4737,2428078.163
502,07/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778850.4741,2422302.686
503,10/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784881.6385,2421667.138
504,10/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778293.5421,2423692.969
505,03/12/2022,17/12/2022,19/12/2022,757,21/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784390.6685,2426314.803
506,25/11/2022,02/12/2022,02/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",777640.9232,2426417.179
507,23/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785204.3501,2421069.432
508,29/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778139.0373,2421737.523
509,01/12/2022,08/12/2022,08/12/2022,757,08/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783670.8564,2424190.958
510,14/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780152.1757,2422154.214
511,02/12/2022,14/12/2022,14/12/2022,757,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",776783.2209,2423987.767
512,11/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778569.6497,2423836.444
513,30/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783459.6454,2425075.045
514,30/11/2022,01/12/2022,01/12/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780981.918,2418865.261
516,30/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783518.1396,2423742.881
517,03/12/2022,07/12/2022,07/12/2022,757,07/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782618.9755,2423746.929
518,01/12/2022,03/12/2022,03/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",785030.2103,2421000.462
519,02/12/2022,18/12/2022,19/12/2022,757,21/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783514.8972,2423702.979
520,02/12/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",780941.1889,2426517.517
521,20/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782074.4673,2419628.634
522,02/12/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782745.89,2419656.193
525,24/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781560.2763,2430560.093
526,25/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780314.2469,2424634.136
527,18/11/2022,29/11/2022,29/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",781648.9732,2414024.152
528,01/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785455.1281,2423219.697
529,04/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783962.5383,2423269.329
530,08/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784154.7054,2428544.162
531,21/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783266.2924,2427647.408
532,03/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784871.4486,2421723.529
533,09/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778847.6391,2422281.208
534,05/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783949.363,2423294.922
535,07/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,774786.3847,2418515.672
536,07/11/2022,08/11/2022,19/12/2022,757,21/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783316.5663,2423521.258
537,04/11/2022,22/11/2022,23/12/2022,757,26/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784351.7121,2420368.314
538,17/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782539.9743,2425408.702
539,05/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785073.4722,2426197.412
541,19/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784332.6371,2423364.304
542,04/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778014.977,2423374.296
544,04/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780871.8436,2426967.362
545,18/11/2022,10/12/2022,10/12/2022,757,12/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782900.8153,2418768.018
546,18/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784657.2109,2423353.197
547,01/12/2022,02/12/2022,02/12/2022,757,02/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780622.6687,2422977.1
549,24/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783381.6342,2420129.563
550,21/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782961.7109,2425605.252
554,29/11/2022,02/12/2022,02/12/2022,757,02/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,777666.6239,2421127.091
555,01/12/2022,02/12/2022,02/12/2022,471,02/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782283.731,2420501.559
556,21/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782342.9905,2421717.127
557,21/11/2022,21/11/2022,21/12/2022,757,21/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784594.6761,2424174.246
558,20/11/2022,15/12/2022,15/12/2022,757,25/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",777277.6115,2421782.175
559,20/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,777286.2794,2421777.335
560,28/11/2022,02/12/2022,02/12/2022,757,02/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784731.0397,2420423.645
561,30/11/2022,01/12/2022,01/12/2022,757,02/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",777618.9211,2420915.832
562,25/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,777594.5682,2427644.267
563,25/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781913.4003,2420031.039
564,25/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781025.4864,2427769.803
565,30/11/2022,19/12/2022,19/12/2022,441,19/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783264.0219,2423710.062
566,01/12/2022,01/12/2022,01/12/2022,471,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782971.6224,2418406.46
569,23/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778165.4347,2421722.905
570,23/11/2022,01/12/2022,01/12/2022,757,02/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",777565.9948,2420756.023
571,26/11/2022,09/12/2022,09/12/2022,757,12/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783283.1113,2429268.083
576,27/11/2022,15/12/2022,15/12/2022,757,25/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",777427.5844,2421682.656
577,22/11/2022,05/12/2022,05/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",776933.4218,2427032.501
582,24/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,777816.5156,2420164.103
583,28/11/2022,14/12/2022,14/12/2022,757,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",785880.69,2422333.205
586,13/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784631.5713,2425486.838
587,21/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784668.475,2425541.5
588,18/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784852.6908,2421152.826
589,06/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785428.4299,2425733.96
590,06/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784767.5092,2425622.247
591,06/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784672.0902,2424956.233
592,12/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783850.8598,2420391.59
594,07/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,777724.9308,2419223.32
595,11/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,777753.0821,2422986.313
596,03/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782697.9597,2421134.019
598,07/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784003.4947,2417739.212
599,10/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782372.3537,2423504.602
600,10/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784526.7075,2427240.008
601,30/11/2022,01/12/2022,01/12/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784650.7101,2422534.65
602,18/11/2022,12/12/2022,13/12/2022,446,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784477.2366,2423008.852
603,28/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,776440.9465,2423526.204
604,25/11/2022,29/11/2022,29/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",785491.06,2422255.585
605,12/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785333.9204,2420783.762
606,30/11/2022,04/12/2022,04/12/2022,757,04/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778493.1989,2424335.269
608,23/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785443.2954,2420550.681
609,30/11/2022,01/12/2022,01/12/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781162.582,2419259.258
610,30/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,777972.2812,2426280.585
611,05/12/2022,01/12/2022,01/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781316.7677,2425929.912
612,05/12/2022,01/12/2022,01/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",777142.1764,2418852.454
613,05/12/2022,01/12/2022,01/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",781824.1994,2419191.725
614,05/12/2022,01/12/2022,01/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",781147.6688,2427575.958
617,05/12/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781197.4674,2421117.465
618,28/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779587.1284,2422149.662
619,02/12/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,776699.4434,2417148.498
620,22/11/2022,29/11/2022,29/11/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",785557.09,2422299.735
621,30/11/2022,01/12/2022,01/12/2022,447,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",784677.1491,2422706.102
622,05/12/2022,04/12/2022,04/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781197.1998,2430593.526
623,05/12/2022,04/12/2022,04/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783960.7133,2423473.631
624,05/12/2022,12/12/2022,12/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",780554.0085,2427449.139
626,05/12/2022,04/12/2022,04/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",783740.1897,2423037.265
627,05/12/2022,04/12/2022,04/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",783730.5449,2423090.865
628,05/12/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",782792.7247,2428636.359
629,02/12/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,783073.9437,2424403.28
630,25/11/2022,15/12/2022,15/12/2022,1880,15/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781235.782,2426630.596
631,05/12/2022,12/12/2022,15/12/2022,757,21/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781071.3428,2424816.472
632,30/11/2022,01/12/2022,01/12/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778012.3245,2418848.316
633,30/11/2022,01/12/2022,01/12/2022,757,01/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780044.153,2425135.162
635,05/11/2022,26/12/2022,26/12/2022,757,29/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",781703.8574,2424270.345
636,06/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782186.3776,2423952.61
637,14/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,775676.4409,2418918.469
638,05/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784880.8944,2422764.906
639,07/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785348.8875,2425654.083
640,14/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779250.4309,2423157.886
641,14/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778478.8481,2422920.598
642,07/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782223.9314,2421442.857
643,07/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782203.6488,2413772.817
644,08/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785320.9616,2424291.197
645,07/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779794.9614,2423413.704
646,09/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,785082.5267,2426149.708
648,18/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782521.1475,2425465.672
649,17/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,779126.91,2418778.822
650,17/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784810.2364,2425614.634
652,17/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,775733.9273,2427646.813
653,17/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782917.2688,2425653.422
654,07/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782774.0971,2414207.153
655,05/12/2022,08/12/2022,08/12/2022,757,08/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",781764.2498,2426915.357
656,05/12/2022,06/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,781256.6943,2421113.27
657,11/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784383.4475,2421886.268
658,05/12/2022,05/12/2022,05/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, SE GENERA BA",775498.836,2421913.821
659,08/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778915.3517,2422718.884
661,09/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780856.4466,2427556.559
662,06/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782161.5373,2423921.381
663,21/11/2022,22/11/2022,20/12/2022,757,20/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782753.3726,2428955.693
664,11/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782354.6457,2415466.917
665,02/12/2022,04/12/2022,04/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",779287.6949,2417945.583
667,09/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784255.6314,2422517.239
668,09/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780007.1959,2420481.917
669,09/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778627.0944,2424069.235
670,09/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,780874.9038,2426935.724
671,09/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,776975.6278,2420446.583
672,09/11/2022,12/12/2022,13/12/2022,757,13/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,782826.2285,2419359.73
673,18/11/2022,02/12/2022,02/12/2022,757,05/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,"EJECUTADA, NO GENERA BA",784615.0961,2420372.205
674,18/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784703.8722,2420316.207
675,18/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,784602.2021,2420419.349
676,11/11/2022,05/12/2022,06/12/2022,757,06/12/2022,Cerrada,FTA - FUGA EN TOMA DE AGUA,SE CANCELA,778808.0464,2413730.184
